DayDate,Cupressaceae,Urticaceae,MIXED
2019-03-16,21.24183006535948,0.0,21.24183006535948
2019-03-17,39.76034858387799,0.5446623093681917,40.305010893246184
2019-03-18,37.03703703703704,7.625272331154684,44.66230936819172
2019-03-19,17.429193899782135,4.357298474945534,21.78649237472767
2019-03-20,22.33115468409586,3.8126361655773415,26.143790849673202
2019-03-21,43.572984749455344,9.25925925925926,52.8322440087146
2019-03-22,15.79520697167756,8.169934640522877,23.965141612200437
2019-03-23,17.429193899782135,13.616557734204795,31.04575163398693
2019-03-24,92.59259259259257,11.982570806100219,104.57516339869278
2019-03-25,17.973856209150323,29.411764705882348,47.385620915032675
2019-03-26,29.956427015250544,25.05446623093682,55.010893246187365
2019-03-27,0.5446623093681917,0.0,0.5446623093681917
2019-03-28,2.7233115468409586,5.991285403050109,8.714596949891067
2019-03-29,4.901960784313726,8.714596949891067,13.616557734204793
2019-03-30,4.357298474945533,17.42919389978213,21.786492374727665
2019-03-31,5.446623093681917,13.616557734204791,19.063180827886708
2019-04-01,16.884531590413943,25.599128540305014,42.48366013071896
2019-04-02,11.437908496732028,34.313725490196084,45.75163398692811
2019-04-03,3.8126361655773415,11.437908496732028,15.25054466230937
2019-04-04,5.446623093681917,19.06318082788671,24.50980392156863
2019-04-05,1.0893246187363834,78.9760348583878,80.06535947712419
2019-04-06,14.161220043572987,124.18300653594771,138.3442265795207
2019-04-07,87.14596949891069,249.99999999999997,337.14596949891063
2019-04-08,8.169934640522877,191.17647058823533,199.34640522875821
2019-04-09,2.7233115468409586,358.9324618736384,361.6557734204793
2019-04-10,4.901960784313725,241.83006535947712,246.73202614379085
2019-04-11,1.6339869281045754,236.9281045751634,238.56209150326796
2019-04-12,20.697167755991288,328.9760348583878,349.6732026143791
2019-04-13,2.7233115468409586,254.35729847494554,257.08061002178647
2019-04-14,3.26797385620915,272.87581699346396,276.1437908496731
2019-04-15,1.0893246187363834,154.68409586056643,155.7734204793028
2019-04-16,2.7233115468409586,78.43137254901963,81.15468409586059
2019-04-17,18.51851851851852,155.7734204793028,174.29193899782132
2019-04-18,16.884531590413946,46.2962962962963,63.18082788671025
2019-04-19,13.071895424836603,190.0871459694989,203.1590413943355
2019-04-20,12.527233115468407,136.16557734204792,148.69281045751634
2019-04-21,46.296296296296305,108.38779956427015,154.68409586056646
2019-04-22,9.259259259259258,142.15686274509804,151.4161220043573
2019-04-23,7.080610021786492,77.88671023965144,84.96732026143793
2019-04-24,9.259259259259261,24.509803921568633,33.76906318082789
2019-04-25,0.5446623093681917,21.786492374727672,22.331154684095864
2019-04-30,12.527233115468407,16.33986928104575,28.867102396514156
2019-05-01,9.803921568627452,15.79520697167756,25.59912854030501
2019-05-02,3.812636165577342,6.5359477124183,10.348583877995642
2019-05-03,0.5446623093681917,3.8126361655773415,4.357298474945534
2019-05-04,0.5446623093681917,3.2679738562091507,3.8126361655773424
2019-05-05,0.5446623093681917,2.7233115468409586,3.2679738562091503
2019-05-06,1.6339869281045754,4.901960784313725,6.5359477124183005
2019-05-07,0.5446623093681917,12.52723311546841,13.071895424836603
2019-05-08,2.178649237472767,1.0893246187363834,3.2679738562091503
2019-05-09,1.0893246187363834,2.7233115468409586,3.812636165577342
2019-05-10,1.6339869281045754,2.7233115468409586,4.357298474945534
2019-05-11,0.0,0.5446623093681917,0.5446623093681917
2019-05-12,0.5446623093681917,3.26797385620915,3.8126361655773415
2019-05-13,1.6339869281045754,9.80392156862745,11.437908496732025
2019-05-14,1.0893246187363834,5.446623093681917,6.5359477124183005
2019-05-15,0.0,20.697167755991288,20.697167755991288
2019-05-16,1.0893246187363834,18.518518518518515,19.6078431372549
2019-05-17,0.0,10.348583877995644,10.348583877995644
2019-05-18,1.0893246187363834,8.169934640522877,9.25925925925926
2019-05-19,0.5446623093681917,9.25925925925926,9.803921568627452
2019-05-20,5.446623093681917,5.446623093681917,10.893246187363834
2019-05-21,2.178649237472767,11.982570806100219,14.161220043572985
2019-05-22,1.6339869281045754,3.26797385620915,4.901960784313725
2019-05-23,3.812636165577342,18.518518518518515,22.331154684095857
2019-05-24,0.5446623093681917,2.178649237472767,2.7233115468409586
2019-05-25,0.0,0.5446623093681917,0.5446623093681917
2019-05-26,1.6339869281045754,3.812636165577342,5.446623093681917
2019-05-27,2.178649237472767,10.34858387799564,12.527233115468407
2019-05-28,3.26797385620915,13.071895424836603,16.339869281045754
2019-05-29,1.0893246187363834,8.71459694989107,9.803921568627452
2019-05-30,2.7233115468409586,2.7233115468409586,5.446623093681917
2019-05-31,2.178649237472767,1.0893246187363834,3.2679738562091503
2019-06-02,1.6339869281045754,27.77777777777777,29.411764705882348
2019-06-03,1.0893246187363834,23.420479302832245,24.50980392156863
2019-06-04,0.5446623093681917,13.071895424836603,13.616557734204795
2019-06-05,1.6339869281045754,11.437908496732026,13.071895424836601
2019-06-06,1.0893246187363834,7.0806100217864945,8.169934640522879
2019-06-07,0.0,4.357298474945534,4.357298474945534
2019-06-08,0.5446623093681917,2.7233115468409586,3.2679738562091503
2019-06-09,0.5446623093681917,2.7233115468409586,3.2679738562091503
2019-06-10,0.5446623093681917,5.99128540305011,6.535947712418302
2019-06-11,0.0,1.6339869281045754,1.6339869281045754
2019-06-12,0.0,1.6339869281045754,1.6339869281045754
2019-06-13,0.5446623093681917,0.5446623093681917,1.0893246187363834
2019-06-14,0.0,0.5446623093681917,0.5446623093681917
2019-06-16,0.0,0.5446623093681917,0.5446623093681917
2019-06-18,0.5446623093681917,0.5446623093681917,1.0893246187363834
2019-06-20,0.0,0.5446623093681917,0.5446623093681917
2019-06-21,0.0,0.5446623093681917,0.5446623093681917
2019-06-22,0.0,1.0893246187363834,1.0893246187363834
2019-06-24,0.0,1.6339869281045754,1.6339869281045754
2019-06-25,0.0,1.0893246187363834,1.0893246187363834
2019-06-26,1.0893246187363834,0.5446623093681917,1.6339869281045751
2019-06-28,0.0,1.6339869281045754,1.6339869281045754
2019-06-29,0.0,1.6339869281045754,1.6339869281045754
2019-06-30,0.0,0.5446623093681917,0.5446623093681917
2019-07-01,0.0,3.8126361655773415,3.8126361655773415
2019-07-03,0.0,0.5446623093681917,0.5446623093681917
2019-07-05,0.0,0.5446623093681917,0.5446623093681917
2019-07-07,0.0,0.5446623093681917,0.5446623093681917
2019-07-08,0.0,1.0893246187363834,1.0893246187363834
2019-07-10,1.0893246187363834,1.0893246187363834,2.178649237472767
